device_id,device_type,operating_system,browser_name,screen_resolution,device_language,first_seen_date,last_seen_date,device_risk_score,is_emulator,is_rooted,device_manufacturer,device_model,ip_address_last,geolocation_city,geolocation_province
DEV00000675,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2025-08-04,2025-09-29,84,False,False,Apple,iPhone 15,229.188.92.132,Soweto,Gauteng
DEV00000676,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2023-03-21,2023-03-21,31,False,False,Apple,iPhone 13,106.45.236.235,Pretoria,Gauteng
DEV00000677,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2025-01-28,2025-07-12,77,False,False,Samsung,Galaxy S23,70.49.222.219,Pretoria,Gauteng
DEV00000678,iPhone_Mobile,iOS 17,Chrome,1080x2400,en,2023-03-17,2023-03-17,72,False,False,Apple,iPhone 12,126.110.74.196,Stellenbosch,Western Cape
DEV00000679,iPhone_Mobile,iOS 17,Chrome,1170x2532,en-ZA,2024-09-08,2025-09-07,79,False,False,Apple,iPhone 15,220.192.76.144,Nelspruit,Mpumalanga
DEV00000680,Android_Mobile,Android 13,Chrome,1440x900,xh,2024-02-23,2024-06-18,42,False,False,Samsung,Galaxy A54,118.210.56.23,Soweto,Gauteng
DEV00000681,Android_Mobile,Android 13,Chrome,1920x1080,xh,2022-01-08,2022-01-08,36,False,False,Samsung,Galaxy S22,225.220.68.213,Welkom,Free State
DEV00000682,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2022-11-17,2025-08-16,81,False,False,Samsung,Galaxy S22,166.25.42.194,Johannesburg,Gauteng
DEV00000683,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2023-12-02,2025-12-02,1,False,False,Samsung,Galaxy A54,110.51.191.36,Welkom,Free State
DEV00000684,Android_Mobile,Android 12,Safari,1366x768,en-ZA,2022-07-10,2023-03-06,5,False,False,Samsung,Galaxy A14,177.222.109.45,Stellenbosch,Western Cape
DEV00000685,Windows_Laptop,Windows 10,Chrome,1920x1080,en-ZA,2023-08-15,2025-11-27,95,False,False,Dell,Aspire,154.204.30.250,Soweto,Gauteng
DEV00000686,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2022-10-27,2024-11-12,9,False,False,Samsung,Galaxy A14,246.218.244.134,Polokwane,Limpopo
DEV00000687,Android_Mobile,Android 12,Firefox,1366x768,en-ZA,2025-01-08,2025-02-15,44,False,False,Samsung,Galaxy S22,222.101.242.164,Nelspruit,Mpumalanga
DEV00000688,iPhone_Mobile,iOS 15,Safari,1170x2532,en-ZA,2022-10-08,2022-12-28,65,False,False,Apple,iPhone 13,239.147.8.208,Cape Town,Western Cape
DEV00000689,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2025-05-29,2025-08-30,42,False,False,Samsung,Galaxy A14,128.65.82.189,Welkom,Free State
DEV00000690,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2024-11-27,2024-11-27,90,False,False,Samsung,Galaxy S22,198.53.56.8,Soweto,Gauteng
DEV00000691,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2023-09-23,2023-10-10,47,False,False,Samsung,Galaxy A34,105.70.229.129,Johannesburg,Gauteng
DEV00000692,Android_Mobile,Android 13,Firefox,1080x2400,xh,2023-06-10,2025-12-16,87,False,False,Samsung,Galaxy A34,181.130.199.44,Soweto,Gauteng
DEV00000693,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-06-30,2024-06-30,72,False,True,Samsung,Galaxy A54,206.225.175.144,Johannesburg,Gauteng
DEV00000694,iPhone_Mobile,iOS 17,Firefox,1920x1080,en-ZA,2024-08-09,2025-09-11,94,False,False,Apple,iPhone 14,92.62.55.131,Soweto,Gauteng
DEV00000695,iPhone_Mobile,iOS 16,Chrome,1366x768,en-ZA,2024-04-18,2025-05-27,52,False,False,Apple,iPhone 12,102.99.33.227,Pretoria,Gauteng
DEV00000696,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2024-04-18,2025-03-23,36,False,False,Samsung,Galaxy S22,215.158.14.25,Pretoria,Gauteng
DEV00000697,iPhone_Mobile,iOS 16,Chrome,1080x2400,xh,2022-12-01,2022-12-01,84,False,False,Apple,iPhone 13,11.243.233.197,Johannesburg,Gauteng
DEV00000698,Android_Tablet,Android 14,Chrome,1366x768,en-ZA,2024-03-10,2025-08-06,27,False,False,Samsung,Galaxy A34,172.81.111.57,East London,Eastern Cape
DEV00000699,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2023-09-20,2025-05-27,60,False,False,Samsung,Galaxy A54,76.69.13.65,Paarl,Western Cape
DEV00000700,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2023-10-08,2023-10-08,77,False,False,Apple,iPhone 13,117.137.152.36,Paarl,Western Cape
DEV00000701,Android_Mobile,Android 14,Firefox,1366x768,en-ZA,2022-03-09,2022-03-29,76,False,False,Samsung,Galaxy S23,116.231.63.50,East London,Eastern Cape
DEV00000702,iPhone_Mobile,iOS 16,Chrome,1170x2532,xh,2023-07-27,2023-07-27,44,False,False,Apple,iPhone 12,86.200.27.55,Ballito,KwaZulu-Natal
DEV00000703,Android_Tablet,Android 14,Safari,1080x2400,en,2023-05-31,2023-12-05,12,False,False,Samsung,Galaxy A54,136.55.254.119,Rustenburg,North West
DEV00000704,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2023-05-27,2024-02-19,21,False,False,Samsung,Galaxy A54,150.150.78.194,Soweto,Gauteng
DEV00000705,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2025-10-04,2025-10-04,0,False,False,Apple,iPhone 12,57.84.224.143,Johannesburg,Gauteng
DEV00000706,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2023-12-06,2023-12-06,11,False,False,Samsung,Galaxy A14,90.145.88.155,Stellenbosch,Western Cape
DEV00000707,iPhone_Mobile,iOS 15,Chrome,1440x900,en-ZA,2022-08-08,2023-08-30,18,False,False,Apple,iPhone 13,163.32.192.146,Cape Town,Western Cape
DEV00000708,Windows_Laptop,Windows 11,Chrome,1080x2400,en,2024-10-05,2025-07-10,21,False,False,Lenovo,Inspiron,141.123.148.13,Johannesburg,Gauteng
DEV00000709,Windows_Laptop,Windows 10,Safari,1920x1080,en-ZA,2024-09-11,2024-11-10,91,False,False,Lenovo,ThinkPad,138.87.71.134,Johannesburg,Gauteng
DEV00000710,iPhone_Mobile,iOS 15,Chrome,1366x768,en,2022-07-11,2022-07-11,84,False,False,Apple,iPhone 13,211.204.222.139,Cape Town,Western Cape
DEV00000711,iPhone_Mobile,iOS 16,Firefox,1366x768,en-ZA,2023-10-01,2025-06-06,23,False,False,Apple,iPhone 15,98.89.247.127,Stellenbosch,Western Cape
DEV00000712,Android_Mobile,Android 14,Safari,1080x2400,en-ZA,2024-10-12,2024-12-28,24,False,False,Samsung,Galaxy A14,154.199.117.161,Ballito,KwaZulu-Natal
DEV00000713,Android_Mobile,Android 13,Firefox,1366x768,en-ZA,2022-09-05,2023-05-13,93,False,False,Samsung,Galaxy S22,21.108.212.204,Upington,Northern Cape
DEV00000714,iPad_Tablet,iOS 15,Chrome,1080x2400,en-ZA,2024-01-29,2025-02-10,32,False,False,Apple,iPad Pro,87.122.115.75,Johannesburg,Gauteng
DEV00000715,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2025-03-07,2025-03-07,84,False,False,Samsung,Galaxy S22,252.186.37.19,Soweto,Gauteng
DEV00000716,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2025-12-01,2025-12-01,41,False,False,Samsung,Galaxy S23,89.32.147.78,Soweto,Gauteng
DEV00000717,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2023-10-13,2024-05-10,17,False,False,Samsung,Galaxy S23,152.85.109.239,East London,Eastern Cape
DEV00000718,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2024-02-06,2024-08-13,47,False,False,Samsung,Galaxy A14,13.51.156.84,Pretoria,Gauteng
DEV00000719,iPad_Tablet,iOS 16,Chrome,1920x1080,en-ZA,2023-10-28,2024-08-31,30,False,False,Apple,iPad Pro,183.197.196.162,Cape Town,Western Cape
DEV00000720,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2024-08-19,2025-10-15,49,False,False,Samsung,Galaxy S22,192.1.57.149,Stellenbosch,Western Cape
DEV00000721,iPad_Tablet,iOS 16,Safari,1440x900,en-ZA,2022-07-17,2024-01-05,26,False,False,Apple,iPad Air,132.12.191.208,Pretoria,Gauteng
DEV00000722,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2024-06-02,2024-07-06,99,False,False,Samsung,Galaxy A54,114.185.3.200,Stellenbosch,Western Cape
DEV00000723,Android_Tablet,Android 14,Chrome,1440x900,en-ZA,2025-07-26,2025-12-19,73,False,False,Samsung,Galaxy A54,130.38.174.117,Polokwane,Limpopo
DEV00000724,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2022-01-22,2025-08-02,89,False,False,Samsung,Galaxy S23,23.48.246.134,Pietermaritzburg,KwaZulu-Natal
DEV00000725,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2022-12-13,2023-10-23,77,False,False,Samsung,Galaxy S22,75.4.77.53,East London,Eastern Cape
DEV00000726,Android_Mobile,Android 13,Chrome,1440x900,en,2024-04-28,2025-03-18,38,False,False,Samsung,Galaxy A34,17.38.41.78,Durban,KwaZulu-Natal
DEV00000727,Android_Mobile,Android 14,Safari,1366x768,en-ZA,2023-02-05,2025-05-13,27,False,False,Samsung,Galaxy S23,113.114.235.90,Mahikeng,North West
DEV00000728,Android_Tablet,Android 14,Chrome,1080x2400,en-ZA,2024-08-22,2024-11-30,93,False,True,Samsung,Galaxy S23,188.91.170.193,Paarl,Western Cape
DEV00000729,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2023-05-21,2025-08-07,37,False,False,Samsung,Galaxy S23,253.17.40.25,Pretoria,Gauteng
DEV00000730,Android_Mobile,Android 12,Chrome,1920x1080,en-ZA,2024-05-06,2024-11-13,22,False,False,Samsung,Galaxy S22,241.124.68.215,Pietermaritzburg,KwaZulu-Natal
DEV00000731,Android_Mobile,Android 13,Safari,1080x2400,en,2024-02-07,2025-08-19,84,False,False,Samsung,Galaxy A54,57.158.76.220,Ballito,KwaZulu-Natal
DEV00000732,iPhone_Mobile,iOS 15,Safari,1080x2400,en-ZA,2025-07-15,2025-08-14,26,False,False,Apple,iPhone 14,224.254.55.3,Paarl,Western Cape
DEV00000733,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2024-07-21,2024-07-21,94,False,False,Apple,iPhone 12,104.155.200.220,Tzaneen,Limpopo
DEV00000734,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2023-05-28,2023-05-28,20,False,False,Samsung,Galaxy A14,69.229.116.113,Mahikeng,North West
DEV00000735,Android_Mobile,Android 14,Chrome,1920x1080,zu,2024-06-15,2025-07-04,22,False,False,Samsung,Galaxy A14,18.60.133.129,Soweto,Gauteng
DEV00000736,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2023-03-26,2025-05-07,37,False,False,Samsung,Galaxy A14,91.109.42.174,Pretoria,Gauteng
DEV00000737,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2022-01-12,2024-04-06,22,False,False,Apple,iPhone 12,174.197.218.3,Pietermaritzburg,KwaZulu-Natal
DEV00000738,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2023-09-08,2025-08-14,46,False,False,Samsung,Galaxy A14,15.255.160.193,Johannesburg,Gauteng
DEV00000739,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2024-08-16,2025-11-29,95,False,False,Samsung,Galaxy S22,50.116.84.188,Pretoria,Gauteng
DEV00000740,Windows_Laptop,Windows 10,Safari,1920x1080,en-ZA,2025-03-23,2025-08-27,26,False,False,HP,ThinkPad,88.122.41.234,Ballito,KwaZulu-Natal
DEV00000741,Android_Mobile,Android 13,Safari,1440x900,en-ZA,2025-09-10,2025-11-22,51,False,False,Samsung,Galaxy A34,66.249.53.225,Nelspruit,Mpumalanga
DEV00000742,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2024-04-13,2025-10-23,7,False,False,Apple,iPhone 12,108.45.27.230,Stellenbosch,Western Cape
DEV00000743,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2025-12-31,2025-12-31,31,False,False,Apple,iPhone 13,35.247.248.82,Witbank,Mpumalanga
DEV00000744,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2024-08-06,2024-11-21,86,False,False,Samsung,Galaxy A34,85.128.244.167,Pietermaritzburg,KwaZulu-Natal
DEV00000745,Android_Mobile,Android 13,Firefox,1440x900,en,2025-05-03,2025-08-06,82,False,False,Samsung,Galaxy S23,90.249.70.187,Ballito,KwaZulu-Natal
DEV00000746,iPhone_Mobile,iOS 15,Safari,1440x900,en-ZA,2024-08-12,2024-08-12,87,False,False,Apple,iPhone 14,109.170.250.119,Johannesburg,Gauteng
DEV00000747,iPhone_Mobile,iOS 17,Chrome,1170x2532,en-ZA,2022-12-08,2024-10-09,68,False,False,Apple,iPhone 15,69.59.48.11,Soweto,Gauteng
DEV00000748,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2022-07-31,2025-01-08,60,False,False,Apple,iPhone 14,194.253.90.169,Nelspruit,Mpumalanga
DEV00000749,iPad_Tablet,iOS 15,Chrome,1440x900,en-ZA,2024-01-13,2024-02-11,10,False,False,Apple,iPad Mini,167.78.187.10,Upington,Northern Cape
DEV00000750,Windows_Laptop,Windows 11,Chrome,1366x768,en-ZA,2025-07-09,2025-12-11,8,False,False,Lenovo,Inspiron,168.207.238.65,East London,Eastern Cape
DEV00000751,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2025-05-28,2025-05-28,36,False,False,Samsung,Galaxy A54,65.19.76.121,Pretoria,Gauteng
DEV00000752,iPhone_Mobile,iOS 17,Safari,1920x1080,xh,2022-10-16,2023-10-29,36,False,False,Apple,iPhone 14,35.38.61.245,Welkom,Free State
DEV00000753,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2022-06-14,2025-03-31,53,False,False,Samsung,Galaxy S23,127.180.127.231,Pretoria,Gauteng
DEV00000754,Android_Mobile,Android 14,Chrome,1170x2532,other,2023-03-23,2023-03-23,77,False,False,Samsung,Galaxy S22,194.165.110.19,Pretoria,Gauteng
DEV00000755,Android_Mobile,Android 12,Safari,1080x2400,en-ZA,2024-09-15,2025-01-23,5,False,False,Samsung,Galaxy A54,170.103.56.227,East London,Eastern Cape
DEV00000756,iPhone_Mobile,iOS 15,Chrome,1920x1080,en-ZA,2023-07-13,2024-12-17,76,False,False,Apple,iPhone 13,118.103.250.175,Durban,KwaZulu-Natal
DEV00000757,Android_Mobile,Android 13,Safari,1170x2532,en-ZA,2025-03-31,2025-03-31,31,False,False,Samsung,Galaxy S23,53.226.103.189,Johannesburg,Gauteng
DEV00000758,Android_Mobile,Android 13,Firefox,1440x900,en-ZA,2025-05-09,2025-10-02,90,False,False,Samsung,Galaxy S23,113.240.201.174,Soweto,Gauteng
DEV00000759,Windows_Laptop,Windows 11,Chrome,1170x2532,en-ZA,2025-04-10,2025-04-10,82,False,False,HP,EliteBook,199.43.5.236,Johannesburg,Gauteng
DEV00000760,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2025-02-16,2025-07-16,30,False,False,Samsung,Galaxy A54,157.82.149.144,Stellenbosch,Western Cape
DEV00000761,iPad_Tablet,iOS 16,Chrome,1440x900,en-ZA,2022-08-10,2024-11-21,13,False,False,Apple,iPad Pro,197.166.240.118,Gqeberha,Eastern Cape
DEV00000762,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2023-12-20,2023-12-20,8,False,False,Samsung,Galaxy S23,236.224.216.251,Gqeberha,Eastern Cape
DEV00000763,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2024-01-29,2025-04-18,83,False,False,Apple,iPhone 12,161.109.165.204,Pietermaritzburg,KwaZulu-Natal
DEV00000764,iPad_Tablet,iOS 15,Chrome,1080x2400,en-ZA,2025-09-04,2025-09-04,19,False,False,Apple,iPad Mini,74.183.254.194,Cape Town,Western Cape
DEV00000765,Android_Tablet,Android 14,Chrome,1366x768,en-ZA,2024-05-05,2025-03-26,52,False,False,Samsung,Galaxy A14,156.215.106.251,Ballito,KwaZulu-Natal
DEV00000766,Android_Mobile,Android 13,Firefox,1440x900,en-ZA,2022-12-25,2024-06-22,67,False,False,Samsung,Galaxy A54,168.66.115.202,Durban,KwaZulu-Natal
DEV00000767,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2024-06-23,2024-07-17,57,False,False,Samsung,Galaxy S23,140.70.97.61,Cape Town,Western Cape
DEV00000768,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2025-10-27,2025-10-30,7,False,False,Samsung,Galaxy S23,22.197.249.146,Pietermaritzburg,KwaZulu-Natal
DEV00000769,Windows_Laptop,Windows 11,Chrome,1170x2532,en-ZA,2025-07-02,2025-07-02,96,False,False,Lenovo,Aspire,253.233.11.141,Stellenbosch,Western Cape
DEV00000770,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2025-11-16,2025-11-24,32,False,False,Samsung,Galaxy S22,128.59.234.126,Ballito,KwaZulu-Natal
DEV00000771,Android_Mobile,Android 12,Safari,1366x768,en-ZA,2024-08-29,2024-08-29,52,False,False,Samsung,Galaxy A34,18.198.20.97,Witbank,Mpumalanga
DEV00000772,Android_Mobile,Android 14,Chrome,1440x900,zu,2025-04-08,2025-04-21,61,False,False,Samsung,Galaxy A14,117.3.10.177,Durban,KwaZulu-Natal
DEV00000773,Windows_Laptop,Windows 10,Chrome,1366x768,en-ZA,2024-04-27,2024-04-27,25,False,False,Dell,Latitude,211.202.22.191,Stellenbosch,Western Cape
DEV00000774,Android_Mobile,Android 14,Chrome,1170x2532,en,2022-05-16,2023-07-20,89,False,False,Samsung,Galaxy A54,162.210.212.115,Stellenbosch,Western Cape
DEV00000775,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2022-10-09,2022-10-09,63,False,False,Apple,iPhone 15,148.208.48.195,Pietermaritzburg,KwaZulu-Natal
DEV00000776,Android_Mobile,Android 14,Edge,1920x1080,en-ZA,2024-04-21,2025-03-09,19,False,False,Samsung,Galaxy A14,223.121.235.235,Gqeberha,Eastern Cape
DEV00000777,Android_Mobile,Android 13,Firefox,1920x1080,en-ZA,2024-10-14,2025-11-10,12,False,False,Samsung,Galaxy S23,244.206.168.23,Pietermaritzburg,KwaZulu-Natal
DEV00000778,Android_Mobile,Android 13,Firefox,1366x768,en,2024-05-18,2025-08-20,40,False,False,Samsung,Galaxy S23,69.208.70.236,Polokwane,Limpopo
DEV00000779,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2025-09-17,2025-11-07,80,False,False,Samsung,Galaxy S22,4.160.201.89,Bloemfontein,Free State
DEV00000780,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2025-06-24,2025-12-05,85,False,False,Samsung,Galaxy A14,4.127.156.3,Tzaneen,Limpopo
DEV00000781,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2025-05-16,2025-10-06,35,False,False,Samsung,Galaxy S23,40.25.56.221,Paarl,Western Cape
DEV00000782,iPhone_Mobile,iOS 15,Safari,1920x1080,en-ZA,2025-03-25,2025-03-25,57,False,False,Apple,iPhone 13,25.102.185.90,Ballito,KwaZulu-Natal
DEV00000783,Android_Tablet,Android 13,Safari,1366x768,en-ZA,2025-01-11,2025-12-08,27,False,False,Samsung,Galaxy A34,107.177.0.107,Paarl,Western Cape
DEV00000784,Android_Mobile,Android 13,Safari,1366x768,en-ZA,2022-11-05,2025-01-06,39,False,False,Samsung,Galaxy A54,223.218.81.98,Pretoria,Gauteng
DEV00000785,Android_Mobile,Android 14,Chrome,1920x1080,en,2023-02-11,2025-06-27,3,False,False,Samsung,Galaxy A14,170.104.137.138,Tzaneen,Limpopo
DEV00000786,Android_Mobile,Android 12,Safari,1170x2532,en-ZA,2024-12-02,2025-11-17,26,False,False,Samsung,Galaxy A34,89.201.156.85,Bloemfontein,Free State
DEV00000787,iPhone_Mobile,iOS 16,Firefox,1170x2532,en-ZA,2022-09-23,2024-06-19,78,False,False,Apple,iPhone 13,233.13.114.171,East London,Eastern Cape
DEV00000788,Android_Mobile,Android 13,Safari,1080x2400,en,2023-11-30,2025-01-20,40,False,False,Samsung,Galaxy S22,74.203.229.7,Soweto,Gauteng
DEV00000789,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2022-08-17,2022-08-17,59,False,False,Apple,iPhone 15,29.145.87.207,Nelspruit,Mpumalanga
DEV00000790,Windows_Laptop,Windows 10,Chrome,1440x900,en-ZA,2025-09-29,2025-12-20,68,False,False,Acer,ThinkPad,6.182.159.78,Polokwane,Limpopo
DEV00000791,iPhone_Mobile,iOS 17,Safari,1440x900,en-ZA,2023-03-16,2023-03-16,11,False,False,Apple,iPhone 12,156.123.249.22,East London,Eastern Cape
DEV00000792,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2024-12-12,2025-11-07,30,False,False,Samsung,Galaxy S22,46.224.31.197,Tzaneen,Limpopo
DEV00000793,iPad_Tablet,iOS 15,Safari,1170x2532,en-ZA,2024-01-12,2024-12-10,52,False,False,Apple,iPad Pro,204.48.142.78,Witbank,Mpumalanga
DEV00000794,iPhone_Mobile,iOS 15,Safari,1366x768,en-ZA,2024-01-09,2024-09-11,92,False,False,Apple,iPhone 15,66.210.58.51,Soweto,Gauteng
DEV00000795,Android_Mobile,Android 12,Safari,1080x2400,en-ZA,2025-04-24,2025-09-27,62,False,False,Samsung,Galaxy S22,77.21.255.202,Johannesburg,Gauteng
DEV00000796,Android_Mobile,Android 14,Firefox,1080x2400,en-ZA,2023-06-05,2023-06-05,35,False,False,Samsung,Galaxy A34,122.16.110.67,Stellenbosch,Western Cape
DEV00000797,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2023-10-30,2024-01-06,41,False,False,Apple,iPhone 12,206.98.76.189,Soweto,Gauteng
DEV00000798,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2025-12-10,2025-12-10,99,False,False,Apple,iPhone 12,208.176.108.108,Durban,KwaZulu-Natal
DEV00000799,Android_Mobile,Android 12,Safari,1440x900,en-ZA,2024-02-08,2025-01-27,32,False,False,Samsung,Galaxy A54,21.65.91.57,East London,Eastern Cape
DEV00000800,Android_Mobile,Android 12,Chrome,1080x2400,other,2025-12-25,2025-12-26,99,False,False,Samsung,Galaxy S22,140.144.163.37,Ballito,KwaZulu-Natal
DEV00000801,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2023-07-01,2024-07-20,40,False,False,Samsung,Galaxy A14,244.196.203.211,Kimberley,Northern Cape
DEV00000802,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2022-11-16,2024-11-02,92,False,False,Apple,iPhone 15,222.204.7.11,Pretoria,Gauteng
DEV00000803,Android_Mobile,Android 13,Safari,1080x2400,en-ZA,2023-04-14,2023-04-14,26,False,False,Samsung,Galaxy S22,207.29.198.113,Soweto,Gauteng
DEV00000804,iPhone_Mobile,iOS 17,Chrome,1080x2400,en,2023-10-13,2023-10-13,17,False,False,Apple,iPhone 14,236.210.186.207,Polokwane,Limpopo
DEV00000805,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2024-07-25,2024-11-09,25,False,False,Samsung,Galaxy A54,210.35.83.139,East London,Eastern Cape
DEV00000806,Android_Mobile,Android 12,Chrome,1080x2400,en,2024-06-10,2025-01-25,47,False,False,Samsung,Galaxy S22,226.66.110.138,Nelspruit,Mpumalanga
DEV00000807,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2024-01-28,2024-08-26,8,False,False,Samsung,Galaxy S22,243.247.166.167,Soweto,Gauteng
DEV00000808,iPhone_Mobile,iOS 16,Safari,1080x2400,en,2023-08-17,2025-10-30,70,False,False,Apple,iPhone 13,177.254.42.224,Pietermaritzburg,KwaZulu-Natal
DEV00000809,iPhone_Mobile,iOS 15,Safari,1366x768,en-ZA,2023-03-27,2025-03-29,45,False,False,Apple,iPhone 14,169.203.134.221,Cape Town,Western Cape
DEV00000810,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2022-10-30,2022-10-30,66,False,False,Samsung,Galaxy S23,217.19.228.49,Gqeberha,Eastern Cape
DEV00000811,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2024-12-30,2024-12-30,41,False,False,Samsung,Galaxy S22,143.182.147.14,Pretoria,Gauteng
DEV00000812,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-07-04,2024-12-30,66,False,False,Samsung,Galaxy A54,43.35.102.196,Stellenbosch,Western Cape
DEV00000813,Android_Mobile,Android 12,Chrome,1920x1080,en-ZA,2024-06-17,2024-10-27,77,False,False,Samsung,Galaxy S23,247.10.96.45,Johannesburg,Gauteng
DEV00000814,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2023-10-19,2024-05-12,40,False,False,Samsung,Galaxy A14,143.82.146.250,Pretoria,Gauteng
DEV00000815,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2024-12-28,2025-01-16,26,False,False,Apple,iPhone 12,70.13.154.169,East London,Eastern Cape
DEV00000816,Android_Mobile,Android 13,Firefox,1920x1080,zu,2024-12-04,2024-12-04,67,False,False,Samsung,Galaxy S23,29.183.103.114,Stellenbosch,Western Cape
DEV00000817,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2024-05-15,2025-09-14,67,False,False,Samsung,Galaxy A34,145.134.225.223,Cape Town,Western Cape
DEV00000818,Android_Mobile,Android 12,Chrome,1920x1080,en-ZA,2025-04-25,2025-04-25,80,False,False,Samsung,Galaxy A14,248.148.100.119,Pretoria,Gauteng
DEV00000819,Windows_Laptop,Windows 10,Chrome,1366x768,en-ZA,2024-04-21,2024-12-27,45,False,False,Lenovo,Latitude,227.109.193.206,Bloemfontein,Free State
DEV00000820,Android_Mobile,Android 12,Chrome,1080x2400,af,2025-05-23,2025-07-22,2,False,False,Samsung,Galaxy A34,99.46.195.99,Stellenbosch,Western Cape
DEV00000821,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2022-09-15,2024-06-28,6,False,False,Apple,iPhone 13,187.80.169.29,Ballito,KwaZulu-Natal
