link_id,customer_id,device_id,association_date,last_access_date,access_count,is_primary_device,link_type
LINK00004903,CUST00004903,DEV00015733,2022-06-03,2025-12-31,184,True,PRIMARY
LINK00004904,CUST00004904,DEV00015697,2025-08-26,2025-12-31,142,True,PRIMARY
LINK00004905,CUST00004905,DEV00001537,2023-06-09,2025-12-31,167,True,PRIMARY
LINK00004906,CUST00004906,DEV00023374,2025-06-19,2025-12-31,329,True,PRIMARY
LINK00004907,CUST00004907,DEV00020209,2022-06-29,2025-12-31,145,True,PRIMARY
LINK00004908,CUST00004908,DEV00012735,2025-04-19,2025-12-31,35,True,PRIMARY
LINK00004909,CUST00004909,DEV00008599,2025-12-08,2025-12-31,419,True,PRIMARY
LINK00004910,CUST00004910,DEV00019017,2022-07-24,2025-12-31,185,True,PRIMARY
LINK00004911,CUST00004911,DEV00024203,2022-11-01,2025-12-31,499,True,PRIMARY
LINK00004912,CUST00004912,DEV00014339,2025-05-05,2025-12-31,498,True,PRIMARY
LINK00004913,CUST00004913,DEV00020014,2024-08-25,2025-12-31,398,True,PRIMARY
LINK00004914,CUST00004914,DEV00001540,2022-10-15,2025-12-31,240,True,PRIMARY
LINK00004915,CUST00004915,DEV00009296,2022-08-14,2025-12-31,117,True,PRIMARY
LINK00004916,CUST00004916,DEV00013824,2024-09-26,2025-12-31,257,True,PRIMARY
LINK00004917,CUST00004917,DEV00027098,2024-05-23,2025-12-31,196,True,PRIMARY
LINK00004918,CUST00004918,DEV00011040,2024-07-15,2025-12-31,38,True,PRIMARY
LINK00004919,CUST00004919,DEV00009570,2025-07-16,2025-12-31,285,True,PRIMARY
LINK00004920,CUST00004920,DEV00017646,2024-11-23,2025-12-31,71,True,PRIMARY
LINK00004921,CUST00004921,DEV00023842,2024-09-26,2025-12-31,217,True,PRIMARY
LINK00004922,CUST00004922,DEV00011654,2022-05-28,2025-12-31,102,True,PRIMARY
LINK00004923,CUST00004923,DEV00007148,2025-12-03,2025-12-31,396,True,PRIMARY
LINK00004924,CUST00004924,DEV00017354,2025-06-12,2025-12-31,104,True,PRIMARY
LINK00004925,CUST00004925,DEV00013868,2025-02-17,2025-12-31,386,True,PRIMARY
LINK00004926,CUST00004926,DEV00007331,2022-08-05,2025-12-31,426,True,PRIMARY
LINK00004927,CUST00004927,DEV00013592,2024-02-22,2025-12-31,132,True,PRIMARY
LINK00004928,CUST00004928,DEV00012663,2023-10-11,2025-12-31,39,True,PRIMARY
LINK00004929,CUST00004929,DEV00026725,2024-03-26,2025-12-31,122,True,PRIMARY
LINK00004930,CUST00004930,DEV00006346,2025-01-11,2025-12-31,497,True,PRIMARY
LINK00004931,CUST00004931,DEV00013064,2024-11-28,2025-12-31,201,True,PRIMARY
LINK00004932,CUST00004932,DEV00004322,2022-10-02,2025-12-31,381,True,PRIMARY
LINK00004933,CUST00004933,DEV00021236,2023-10-23,2025-12-31,332,True,PRIMARY
LINK00004934,CUST00004934,DEV00008287,2022-04-15,2025-12-31,423,True,PRIMARY
LINK00004935,CUST00004935,DEV00018710,2023-11-11,2025-12-31,102,True,PRIMARY
LINK00004936,CUST00004936,DEV00000659,2023-06-30,2025-12-31,77,True,PRIMARY
LINK00004937,CUST00004937,DEV00002985,2025-01-24,2025-12-31,382,True,PRIMARY
LINK00004938,CUST00004938,DEV00004042,2022-07-14,2025-12-31,56,True,PRIMARY
LINK00004939,CUST00004939,DEV00000605,2025-09-14,2025-12-31,410,True,PRIMARY
LINK00004940,CUST00004940,DEV00001850,2025-04-13,2025-12-31,399,True,PRIMARY
LINK00004941,CUST00004941,DEV00002852,2024-12-24,2025-12-31,492,True,PRIMARY
LINK00004942,CUST00004942,DEV00025786,2022-12-20,2025-12-31,27,True,PRIMARY
LINK00004943,CUST00004943,DEV00021787,2024-04-16,2025-12-31,466,True,PRIMARY
LINK00004944,CUST00004944,DEV00023677,2025-08-20,2025-12-31,208,True,PRIMARY
LINK00004945,CUST00004945,DEV00006046,2025-09-02,2025-12-31,498,True,PRIMARY
LINK00004946,CUST00004946,DEV00009051,2024-01-14,2025-12-31,324,True,PRIMARY
LINK00004947,CUST00004947,DEV00027981,2025-07-06,2025-12-31,363,True,PRIMARY
LINK00004948,CUST00004948,DEV00024519,2025-06-07,2025-12-31,397,True,PRIMARY
LINK00004949,CUST00004949,DEV00008326,2023-05-08,2025-12-31,294,True,PRIMARY
LINK00004950,CUST00004950,DEV00019178,2023-03-25,2025-12-31,292,True,PRIMARY
LINK00004951,CUST00004951,DEV00018601,2025-10-19,2025-12-31,70,True,PRIMARY
LINK00004952,CUST00004952,DEV00004418,2024-04-01,2025-12-31,337,True,PRIMARY
LINK00004953,CUST00004953,DEV00016677,2025-10-25,2025-12-31,171,True,PRIMARY
LINK00004954,CUST00004954,DEV00008686,2025-09-09,2025-12-31,453,True,PRIMARY
LINK00004955,CUST00004955,DEV00008051,2023-01-15,2025-12-31,108,True,PRIMARY
LINK00004956,CUST00004956,DEV00015323,2022-04-28,2025-12-31,282,True,PRIMARY
LINK00004957,CUST00004957,DEV00015743,2022-02-13,2025-12-31,329,True,PRIMARY
LINK00004958,CUST00004958,DEV00021912,2025-07-28,2025-12-31,81,True,PRIMARY
LINK00004959,CUST00004959,DEV00004393,2024-12-23,2025-12-31,440,True,PRIMARY
LINK00004960,CUST00004960,DEV00026272,2023-04-27,2025-12-31,248,True,PRIMARY
LINK00004961,CUST00004961,DEV00024485,2025-05-12,2025-12-31,20,True,PRIMARY
LINK00004962,CUST00004962,DEV00013204,2024-06-20,2025-12-31,356,True,PRIMARY
LINK00004963,CUST00004963,DEV00023151,2025-11-06,2025-12-31,446,True,PRIMARY
LINK00004964,CUST00004964,DEV00018762,2023-07-12,2025-12-31,101,True,PRIMARY
LINK00004965,CUST00004965,DEV00021731,2025-10-03,2025-12-31,75,True,PRIMARY
LINK00004966,CUST00004966,DEV00023942,2025-02-12,2025-12-31,379,True,PRIMARY
LINK00004967,CUST00004967,DEV00001177,2025-04-14,2025-12-31,88,True,PRIMARY
LINK00004968,CUST00004968,DEV00004010,2025-07-17,2025-12-31,187,True,PRIMARY
LINK00004969,CUST00004969,DEV00015783,2025-11-01,2025-12-31,131,True,PRIMARY
LINK00004970,CUST00004970,DEV00003423,2025-01-13,2025-12-31,58,True,PRIMARY
LINK00004971,CUST00004971,DEV00010255,2022-12-25,2025-12-31,322,True,PRIMARY
LINK00004972,CUST00004972,DEV00009942,2023-10-07,2025-12-31,481,True,PRIMARY
LINK00004973,CUST00004973,DEV00025441,2025-09-08,2025-12-31,422,True,PRIMARY
LINK00004974,CUST00004974,DEV00023856,2025-03-11,2025-12-31,236,True,PRIMARY
LINK00004975,CUST00004975,DEV00002439,2025-04-29,2025-12-31,226,True,PRIMARY
LINK00004976,CUST00004976,DEV00009390,2025-09-18,2025-12-31,42,True,PRIMARY
LINK00004977,CUST00004977,DEV00003511,2025-11-06,2025-12-31,309,True,PRIMARY
LINK00004978,CUST00004978,DEV00017722,2024-07-01,2025-12-31,242,True,PRIMARY
LINK00004979,CUST00004979,DEV00004705,2025-11-26,2025-12-31,277,True,PRIMARY
LINK00004980,CUST00004980,DEV00016110,2025-03-29,2025-12-31,407,True,PRIMARY
LINK00004981,CUST00004981,DEV00012744,2024-02-25,2025-12-31,39,True,PRIMARY
LINK00004982,CUST00004982,DEV00026652,2023-04-23,2025-12-31,469,True,PRIMARY
LINK00004983,CUST00004983,DEV00006366,2024-03-24,2025-12-31,261,True,PRIMARY
LINK00004984,CUST00004984,DEV00018075,2023-04-04,2025-12-31,99,True,PRIMARY
LINK00004985,CUST00004985,DEV00006477,2025-05-28,2025-12-31,164,True,PRIMARY
LINK00004986,CUST00004986,DEV00023088,2023-05-07,2025-12-31,216,True,PRIMARY
LINK00004987,CUST00004987,DEV00017114,2023-05-06,2025-12-31,13,True,PRIMARY
LINK00004988,CUST00004988,DEV00027986,2022-10-23,2025-12-31,13,True,PRIMARY
LINK00004989,CUST00004989,DEV00019268,2025-11-01,2025-12-31,113,True,PRIMARY
LINK00004990,CUST00004990,DEV00016701,2024-05-17,2025-12-31,215,True,PRIMARY
LINK00004991,CUST00004991,DEV00024401,2025-11-07,2025-12-31,369,True,PRIMARY
LINK00004992,CUST00004992,DEV00021904,2025-03-27,2025-12-31,334,True,PRIMARY
LINK00004993,CUST00004993,DEV00025650,2025-05-22,2025-12-31,30,True,PRIMARY
LINK00004994,CUST00004994,DEV00006081,2024-01-18,2025-12-31,43,True,PRIMARY
LINK00004995,CUST00004995,DEV00007434,2022-07-12,2025-12-31,450,True,PRIMARY
LINK00004996,CUST00004996,DEV00017681,2023-05-04,2025-12-31,453,True,PRIMARY
LINK00004997,CUST00004997,DEV00018961,2024-03-19,2025-12-31,496,True,PRIMARY
LINK00004998,CUST00004998,DEV00016159,2022-09-12,2025-12-31,384,True,PRIMARY
LINK00004999,CUST00004999,DEV00010243,2024-01-02,2025-12-31,113,True,PRIMARY
LINK00005000,CUST00005000,DEV00020570,2022-03-12,2025-12-31,127,True,PRIMARY
LINK00005001,CUST00005001,DEV00020984,2025-09-12,2025-12-31,255,True,PRIMARY
LINK00005002,CUST00005002,DEV00007225,2024-05-28,2025-12-31,53,True,PRIMARY
LINK00005003,CUST00005003,DEV00007823,2022-05-28,2025-12-31,283,True,PRIMARY
LINK00005004,CUST00005004,DEV00025825,2025-11-11,2025-12-31,331,True,PRIMARY
LINK00005005,CUST00005005,DEV00005908,2024-12-20,2025-12-31,338,True,PRIMARY
LINK00005006,CUST00005006,DEV00027127,2022-06-03,2025-12-31,253,True,PRIMARY
LINK00005007,CUST00005007,DEV00010575,2023-10-24,2025-12-31,471,True,PRIMARY
LINK00005008,CUST00005008,DEV00001086,2024-10-22,2025-12-31,243,True,PRIMARY
LINK00005009,CUST00005009,DEV00005884,2023-06-23,2025-12-31,11,True,PRIMARY
LINK00005010,CUST00005010,DEV00010860,2025-04-02,2025-12-31,433,True,PRIMARY
LINK00005011,CUST00005011,DEV00014387,2025-08-12,2025-12-31,442,True,PRIMARY
LINK00005012,CUST00005012,DEV00026046,2023-11-16,2025-12-31,305,True,PRIMARY
LINK00005013,CUST00005013,DEV00006252,2022-02-04,2025-12-31,88,True,PRIMARY
LINK00005014,CUST00005014,DEV00014129,2025-01-10,2025-12-31,294,True,PRIMARY
LINK00005015,CUST00005015,DEV00016550,2025-02-28,2025-12-31,28,True,PRIMARY
LINK00005016,CUST00005016,DEV00009016,2024-04-24,2025-12-31,327,True,PRIMARY
LINK00005017,CUST00005017,DEV00015406,2024-01-27,2025-12-31,340,True,PRIMARY
LINK00005018,CUST00005018,DEV00003243,2022-04-04,2025-12-31,322,True,PRIMARY
LINK00005019,CUST00005019,DEV00026168,2025-07-11,2025-12-31,287,True,PRIMARY
LINK00005020,CUST00005020,DEV00005730,2024-01-17,2025-12-31,353,True,PRIMARY
LINK00005021,CUST00005021,DEV00013720,2023-07-13,2025-12-31,91,True,PRIMARY
LINK00005022,CUST00005022,DEV00000795,2025-04-24,2025-12-31,439,True,PRIMARY
LINK00005023,CUST00005023,DEV00014670,2024-07-09,2025-12-31,321,True,PRIMARY
LINK00005024,CUST00005024,DEV00014053,2024-01-16,2025-12-31,105,True,PRIMARY
LINK00005025,CUST00005025,DEV00014659,2025-06-03,2025-12-31,122,True,PRIMARY
LINK00005026,CUST00005026,DEV00023253,2025-07-30,2025-12-31,483,True,PRIMARY
LINK00005027,CUST00005027,DEV00002118,2024-01-22,2025-12-31,290,True,PRIMARY
LINK00005028,CUST00005028,DEV00016024,2025-12-16,2025-12-31,100,True,PRIMARY
LINK00005029,CUST00005029,DEV00025179,2024-05-05,2025-12-31,129,True,PRIMARY
LINK00005030,CUST00005030,DEV00026745,2024-01-07,2025-12-31,259,True,PRIMARY
LINK00005031,CUST00005031,DEV00023556,2025-06-02,2025-12-31,293,True,PRIMARY
LINK00005032,CUST00005032,DEV00018897,2024-02-11,2025-12-31,467,True,PRIMARY
LINK00005033,CUST00005033,DEV00025163,2025-09-14,2025-12-31,455,True,PRIMARY
LINK00005034,CUST00005034,DEV00005739,2024-10-08,2025-12-31,295,True,PRIMARY
LINK00005035,CUST00005035,DEV00021151,2024-02-24,2025-12-31,123,True,PRIMARY
LINK00005036,CUST00005036,DEV00006712,2023-01-02,2025-12-31,343,True,PRIMARY
LINK00005037,CUST00005037,DEV00022100,2024-10-27,2025-12-31,468,True,PRIMARY
LINK00005038,CUST00005038,DEV00015472,2024-04-27,2025-12-31,14,True,PRIMARY
LINK00005039,CUST00005039,DEV00004152,2023-01-16,2025-12-31,188,True,PRIMARY
LINK00005040,CUST00005040,DEV00016005,2025-12-01,2025-12-31,178,True,PRIMARY
LINK00005041,CUST00005041,DEV00000856,2024-07-04,2025-12-31,171,True,PRIMARY
LINK00005042,CUST00005042,DEV00004807,2022-02-27,2025-12-31,28,True,PRIMARY
LINK00005043,CUST00005043,DEV00014124,2024-12-05,2025-12-31,206,True,PRIMARY
LINK00005044,CUST00005044,DEV00006627,2025-02-28,2025-12-31,119,True,PRIMARY
LINK00005045,CUST00005045,DEV00026797,2024-02-14,2025-12-31,16,True,PRIMARY
LINK00005046,CUST00005046,DEV00007651,2022-10-03,2025-12-31,260,True,PRIMARY
LINK00005047,CUST00005047,DEV00014323,2024-02-07,2025-12-31,498,True,PRIMARY
LINK00005048,CUST00005048,DEV00027125,2024-10-12,2025-12-31,314,True,PRIMARY
LINK00005049,CUST00005049,DEV00010117,2025-03-22,2025-12-31,320,True,PRIMARY
LINK00005050,CUST00005050,DEV00009542,2023-01-20,2025-12-31,122,True,PRIMARY
LINK00005051,CUST00005051,DEV00006557,2023-05-10,2025-12-31,289,True,PRIMARY
LINK00005052,CUST00005052,DEV00023290,2025-11-24,2025-12-31,114,True,PRIMARY
LINK00005053,CUST00005053,DEV00016128,2025-06-22,2025-12-31,98,True,PRIMARY
LINK00005054,CUST00005054,DEV00012035,2025-09-09,2025-12-31,136,True,PRIMARY
LINK00005055,CUST00005055,DEV00001337,2022-01-28,2025-12-31,188,True,PRIMARY
LINK00005056,CUST00005056,DEV00004077,2024-05-23,2025-12-31,101,True,PRIMARY
LINK00005057,CUST00005057,DEV00006322,2024-07-19,2025-12-31,467,True,PRIMARY
LINK00005058,CUST00005058,DEV00016118,2023-04-01,2025-12-31,357,True,PRIMARY
LINK00005059,CUST00005059,DEV00000676,2023-03-21,2025-12-31,369,True,PRIMARY
LINK00005060,CUST00005060,DEV00021071,2025-06-01,2025-12-31,10,True,PRIMARY
LINK00005061,CUST00005061,DEV00027650,2024-06-20,2025-12-31,59,True,PRIMARY
LINK00005062,CUST00005062,DEV00018283,2022-07-24,2025-12-31,188,True,PRIMARY
LINK00005063,CUST00005063,DEV00006949,2024-02-01,2025-12-31,136,True,PRIMARY
LINK00005064,CUST00005064,DEV00004763,2023-06-17,2025-12-31,225,True,PRIMARY
LINK00005065,CUST00005065,DEV00017894,2024-08-19,2025-12-31,295,True,PRIMARY
LINK00005066,CUST00005066,DEV00024548,2025-06-18,2025-12-31,401,True,PRIMARY
LINK00005067,CUST00005067,DEV00004400,2025-10-01,2025-12-31,18,True,PRIMARY
LINK00005068,CUST00005068,DEV00004176,2023-08-26,2025-12-31,104,True,PRIMARY
LINK00005069,CUST00005069,DEV00002279,2023-09-05,2025-12-31,400,True,PRIMARY
LINK00005070,CUST00005070,DEV00012461,2025-10-30,2025-12-31,294,True,PRIMARY
LINK00005071,CUST00005071,DEV00023687,2025-06-28,2025-12-31,57,True,PRIMARY
LINK00005072,CUST00005072,DEV00023538,2024-02-03,2025-12-31,158,True,PRIMARY
LINK00005073,CUST00005073,DEV00000271,2025-07-30,2025-12-31,401,True,PRIMARY
LINK00005074,CUST00005074,DEV00007641,2025-08-15,2025-12-31,200,True,PRIMARY
LINK00005075,CUST00005075,DEV00014365,2022-03-28,2025-12-31,144,True,PRIMARY
LINK00005076,CUST00005076,DEV00008748,2025-07-24,2025-12-31,322,True,PRIMARY
LINK00005077,CUST00005077,DEV00020977,2024-04-01,2025-12-31,433,True,PRIMARY
LINK00005078,CUST00005078,DEV00016703,2024-09-04,2025-12-31,218,True,PRIMARY
LINK00005079,CUST00005079,DEV00024456,2024-11-17,2025-12-31,362,True,PRIMARY
LINK00005080,CUST00005080,DEV00009541,2024-08-04,2025-12-31,463,True,PRIMARY
LINK00005081,CUST00005081,DEV00021159,2024-10-07,2025-12-31,128,True,PRIMARY
LINK00005082,CUST00005082,DEV00018256,2022-08-07,2025-12-31,17,True,PRIMARY
LINK00005083,CUST00005083,DEV00025425,2022-03-04,2025-12-31,389,True,PRIMARY
LINK00005084,CUST00005084,DEV00017238,2022-11-04,2025-12-31,324,True,PRIMARY
LINK00005085,CUST00005085,DEV00015008,2023-10-11,2025-12-31,219,True,PRIMARY
LINK00005086,CUST00005086,DEV00008946,2025-01-29,2025-12-31,465,True,PRIMARY
LINK00005087,CUST00005087,DEV00004426,2025-08-28,2025-12-31,99,True,PRIMARY
LINK00005088,CUST00005088,DEV00019826,2023-12-13,2025-12-31,410,True,PRIMARY
LINK00005089,CUST00005089,DEV00007919,2025-09-23,2025-12-31,125,True,PRIMARY
LINK00005090,CUST00005090,DEV00026843,2025-01-07,2025-12-31,40,True,PRIMARY
LINK00005091,CUST00005091,DEV00011139,2022-04-17,2025-12-31,173,True,PRIMARY
LINK00005092,CUST00005092,DEV00017513,2025-07-21,2025-12-31,230,True,PRIMARY
LINK00005093,CUST00005093,DEV00023936,2025-10-07,2025-12-31,380,True,PRIMARY
LINK00005094,CUST00005094,DEV00001876,2025-03-06,2025-12-31,195,True,PRIMARY
LINK00005095,CUST00005095,DEV00005590,2024-01-17,2025-12-31,470,True,PRIMARY
LINK00005096,CUST00005096,DEV00012001,2025-04-15,2025-12-31,408,True,PRIMARY
LINK00005097,CUST00005097,DEV00012713,2024-07-27,2025-12-31,277,True,PRIMARY
LINK00005098,CUST00005098,DEV00015976,2025-02-08,2025-12-31,202,True,PRIMARY
LINK00005099,CUST00005099,DEV00022229,2023-10-31,2025-12-31,300,True,PRIMARY
LINK00005100,CUST00005100,DEV00025431,2024-03-28,2025-12-31,409,True,PRIMARY
LINK00005101,CUST00005101,DEV00013394,2024-04-06,2025-12-31,138,True,PRIMARY
LINK00005102,CUST00005102,DEV00014027,2025-05-06,2025-12-31,71,True,PRIMARY
LINK00005103,CUST00005103,DEV00009896,2024-07-30,2025-12-31,206,True,PRIMARY
LINK00005104,CUST00005104,DEV00023058,2023-01-11,2025-12-31,89,True,PRIMARY
LINK00005105,CUST00005105,DEV00014715,2025-09-20,2025-12-31,57,True,PRIMARY
LINK00005106,CUST00005106,DEV00022923,2025-07-26,2025-12-31,338,True,PRIMARY
LINK00005107,CUST00005107,DEV00019652,2023-04-13,2025-12-31,337,True,PRIMARY
LINK00005108,CUST00005108,DEV00020037,2025-12-18,2025-12-31,144,True,PRIMARY
LINK00005109,CUST00005109,DEV00027793,2024-05-21,2025-12-31,194,True,PRIMARY
LINK00005110,CUST00005110,DEV00004905,2023-07-22,2025-12-31,317,True,PRIMARY
LINK00005111,CUST00005111,DEV00011663,2024-10-10,2025-12-31,479,True,PRIMARY
LINK00005112,CUST00005112,DEV00022887,2025-11-15,2025-12-31,476,True,PRIMARY
LINK00005113,CUST00005113,DEV00012881,2024-06-02,2025-12-31,202,True,PRIMARY
LINK00005114,CUST00005114,DEV00010140,2023-06-05,2025-12-31,151,True,PRIMARY
LINK00005115,CUST00005115,DEV00004573,2025-11-09,2025-12-31,293,True,PRIMARY
LINK00005116,CUST00005116,DEV00024289,2025-10-02,2025-12-31,415,True,PRIMARY
LINK00005117,CUST00005117,DEV00013911,2023-12-02,2025-12-31,63,True,PRIMARY
LINK00005118,CUST00005118,DEV00009649,2024-02-19,2025-12-31,253,True,PRIMARY
LINK00005119,CUST00005119,DEV00005807,2022-08-01,2025-12-31,352,True,PRIMARY
LINK00005120,CUST00005120,DEV00019884,2023-08-23,2025-12-31,60,True,PRIMARY
LINK00005121,CUST00005121,DEV00021623,2025-05-02,2025-12-31,17,True,PRIMARY
LINK00005122,CUST00005122,DEV00014975,2025-11-30,2025-12-31,165,True,PRIMARY
LINK00005123,CUST00005123,DEV00011509,2023-09-18,2025-12-31,385,True,PRIMARY
LINK00005124,CUST00005124,DEV00000206,2024-11-27,2025-12-31,177,True,PRIMARY
LINK00005125,CUST00005125,DEV00022236,2024-11-18,2025-12-31,306,True,PRIMARY
LINK00005126,CUST00005126,DEV00020044,2023-02-21,2025-12-31,416,True,PRIMARY
LINK00005127,CUST00005127,DEV00003012,2024-01-25,2025-12-31,457,True,PRIMARY
LINK00005128,CUST00005128,DEV00014584,2024-11-17,2025-12-31,207,True,PRIMARY
LINK00005129,CUST00005129,DEV00012266,2025-05-09,2025-12-31,152,True,PRIMARY
LINK00005130,CUST00005130,DEV00015650,2022-01-04,2025-12-31,337,True,PRIMARY
LINK00005131,CUST00005131,DEV00006942,2025-08-13,2025-12-31,237,True,PRIMARY
LINK00005132,CUST00005132,DEV00006438,2022-02-10,2025-12-31,468,True,PRIMARY
LINK00005133,CUST00005133,DEV00002452,2022-06-22,2025-12-31,189,True,PRIMARY
LINK00005134,CUST00005134,DEV00024868,2023-07-02,2025-12-31,227,True,PRIMARY
LINK00005135,CUST00005135,DEV00004841,2025-07-13,2025-12-31,280,True,PRIMARY
LINK00005136,CUST00005136,DEV00025662,2023-08-08,2025-12-31,430,True,PRIMARY
LINK00005137,CUST00005137,DEV00025202,2023-12-04,2025-12-31,55,True,PRIMARY
LINK00005138,CUST00005138,DEV00026894,2025-01-20,2025-12-31,468,True,PRIMARY
LINK00005139,CUST00005139,DEV00017369,2025-11-18,2025-12-31,313,True,PRIMARY
LINK00005140,CUST00005140,DEV00021656,2024-10-22,2025-12-31,266,True,PRIMARY
LINK00005141,CUST00005141,DEV00013638,2024-04-09,2025-12-31,468,True,PRIMARY
LINK00005142,CUST00005142,DEV00016022,2025-10-25,2025-12-31,290,True,PRIMARY
LINK00005143,CUST00005143,DEV00005801,2024-09-11,2025-12-31,461,True,PRIMARY
LINK00005144,CUST00005144,DEV00003540,2024-05-20,2025-12-31,193,True,PRIMARY
LINK00005145,CUST00005145,DEV00015425,2023-09-04,2025-12-31,147,True,PRIMARY
LINK00005146,CUST00005146,DEV00014473,2023-07-01,2025-12-31,221,True,PRIMARY
LINK00005147,CUST00005147,DEV00013290,2023-09-22,2025-12-31,430,True,PRIMARY
LINK00005148,CUST00005148,DEV00006976,2024-09-01,2025-12-31,133,True,PRIMARY
LINK00005149,CUST00005149,DEV00008423,2025-11-26,2025-12-31,177,True,PRIMARY
LINK00005150,CUST00005150,DEV00026368,2022-11-18,2025-12-31,448,True,PRIMARY
LINK00005151,CUST00005151,DEV00003834,2023-09-14,2025-12-31,128,True,PRIMARY
LINK00005152,CUST00005152,DEV00008656,2023-07-16,2025-12-31,258,True,PRIMARY
LINK00005153,CUST00005153,DEV00011939,2024-09-29,2025-12-31,257,True,PRIMARY
LINK00005154,CUST00005154,DEV00009490,2024-02-02,2025-12-31,353,True,PRIMARY
LINK00005155,CUST00005155,DEV00002071,2022-10-01,2025-12-31,190,True,PRIMARY
LINK00005156,CUST00005156,DEV00004834,2025-09-25,2025-12-31,450,True,PRIMARY
LINK00005157,CUST00005157,DEV00001699,2024-12-14,2025-12-31,13,True,PRIMARY
LINK00005158,CUST00005158,DEV00015905,2022-08-01,2025-12-31,415,True,PRIMARY
LINK00005159,CUST00005159,DEV00017148,2024-12-15,2025-12-31,146,True,PRIMARY
LINK00005160,CUST00005160,DEV00003260,2025-08-15,2025-12-31,52,True,PRIMARY
LINK00005161,CUST00005161,DEV00015151,2025-07-03,2025-12-31,250,True,PRIMARY
LINK00005162,CUST00005162,DEV00000650,2025-12-05,2025-12-31,304,True,PRIMARY
LINK00005163,CUST00005163,DEV00007161,2025-08-11,2025-12-31,324,True,PRIMARY
LINK00005164,CUST00005164,DEV00023215,2022-06-30,2025-12-31,91,True,PRIMARY
LINK00005165,CUST00005165,DEV00021179,2023-12-30,2025-12-31,214,True,PRIMARY
LINK00005166,CUST00005166,DEV00019786,2025-02-25,2025-12-31,128,True,PRIMARY
LINK00005167,CUST00005167,DEV00002638,2023-02-11,2025-12-31,197,True,PRIMARY
LINK00005168,CUST00005168,DEV00008619,2025-01-02,2025-12-31,359,True,PRIMARY
LINK00005169,CUST00005169,DEV00018456,2025-04-18,2025-12-31,182,True,PRIMARY
LINK00005170,CUST00005170,DEV00016389,2023-08-23,2025-12-31,461,True,PRIMARY
LINK00005171,CUST00005171,DEV00006411,2023-09-18,2025-12-31,482,True,PRIMARY
LINK00005172,CUST00005172,DEV00003698,2025-02-05,2025-12-31,101,True,PRIMARY
LINK00005173,CUST00005173,DEV00023714,2025-03-26,2025-12-31,351,True,PRIMARY
LINK00005174,CUST00005174,DEV00014089,2022-10-18,2025-12-31,273,True,PRIMARY
LINK00005175,CUST00005175,DEV00004097,2024-09-01,2025-12-31,368,True,PRIMARY
LINK00005176,CUST00005176,DEV00016451,2023-07-13,2025-12-31,460,True,PRIMARY
LINK00005177,CUST00005177,DEV00012110,2025-01-25,2025-12-31,223,True,PRIMARY
LINK00005178,CUST00005178,DEV00017114,2023-05-06,2025-12-31,442,True,PRIMARY
